Job name        : synthetic-linearperturbed
Num hosts       : 1
Num cores       : 40
Num of tasks    : 1
Job Output Follows ...
===============================================================================

[Benchmark] fixed number of agents: 150
[Benchmark] node-to-agent ratios: [1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]
[Benchmark] algorithms: [EDF, BNT, CTS, ANT-e]
[Benchmark] replicates: 100
[Benchmark] problem classes: [LINEAR_PERTURBED]
[Benchmark] session started

[    1] EDF [score: 2873.29443359375, median singleton score: 17.72144317626953, visited nodes (%): 100.0, solving time (ms): 23.0, median approximation score: 0.8944444358348846]
[   45] ANT-e [score: 4252.810546875, median singleton score: 23.917064666748047, visited nodes (%): 99.33333587646484, solving time (ms): 8588.0, median approximation score: 0.0]
[   46] EDF [score: 3124.887939453125, median singleton score: 19.731544494628906, visited nodes (%): 100.0, solving time (ms): 3.0, median approximation score: 0.7386363446712494]
[   46] BNT [score: 4596.03076171875, median singleton score: 25.418689727783203, visited nodes (%): 99.33333587646484, solving time (ms): 208.0, median approximation score: 1.0]
[   46] CTS [score: 5333.07763671875, median singleton score: 34.35184860229492, visited nodes (%): 98.0, solving time (ms): 116.0, median approximation score: 1.0]
[   46] ANT-e [score: 4472.38671875, median singleton score: 24.809640884399414, visited nodes (%): 98.66667175292969, solving time (ms): 8536.0, median approximation score: 0.0]
[   47] EDF [score: 2777.179931640625, median singleton score: 17.252986907958984, visited nodes (%): 100.0, solving time (ms): 3.0, median approximation score: 0.8888888955116272]
[   47] BNT [score: 3670.763916015625, median singleton score: 20.744157791137695, visited nodes (%): 100.0, solving time (ms): 205.0, median approximation score: 1.0]
[   47] CTS [score: 4223.38134765625, median singleton score: 25.81253433227539, visited nodes (%): 100.0, solving time (ms): 112.0, median approximation score: 1.0]
[   47] ANT-e [score: 3670.267333984375, median singleton score: 20.416643142700195, visited nodes (%): 99.33333587646484, solving time (ms): 2648.0, median approximation score: 0.0]
[   48] EDF [score: 2750.5625, median singleton score: 17.20335578918457, visited nodes (%): 100.0, solving time (ms): 3.0, median approximation score: 0.8819444477558136]
[   48] BNT [score: 3556.106689453125, median singleton score: 21.14892578125, visited nodes (%): 100.0, solving time (ms): 203.0, median approximation score: 1.0]
[   48] CTS [score: 3885.296875, median singleton score: 24.824115753173828, visited nodes (%): 100.0, solving time (ms): 117.0, median approximation score: 1.0]
[   48] ANT-e [score: 3531.871826171875, median singleton score: 21.096933364868164, visited nodes (%): 99.33333587646484, solving time (ms): 907.0, median approximation score: 0.0]
[   49] EDF [score: 2920.656982421875, median singleton score: 17.773605346679688, visited nodes (%): 99.33333587646484, solving time (ms): 3.0, median approximation score: 0.7272728383541107]
[   49] BNT [score: 4408.09619140625, median singleton score: 24.123401641845703, visited nodes (%): 98.66667175292969, solving time (ms): 182.0, median approximation score: 1.0]
[   49] CTS [score: 5384.80908203125, median singleton score: 32.08595657348633, visited nodes (%): 97.33333587646484, solving time (ms): 118.0, median approximation score: 1.0]
[   49] ANT-e [score: 4464.7705078125, median singleton score: 24.782197952270508, visited nodes (%): 98.66667175292969, solving time (ms): 7999.0, median approximation score: 0.0]
[   50] EDF [score: 2901.3046875, median singleton score: 17.880958557128906, visited nodes (%): 100.0, solving time (ms): 3.0, median approximation score: 0.7841615676879883]
[   50] BNT [score: 4056.107421875, median singleton score: 23.57181739807129, visited nodes (%): 100.0, solving time (ms): 208.0, median approximation score: 1.0]
[   50] CTS [score: 4535.38720703125, median singleton score: 28.59642791748047, visited nodes (%): 100.0, solving time (ms): 109.0, median approximation score: 1.0]
[   50] ANT-e [score: 3972.380859375, median singleton score: 22.225494384765625, visited nodes (%): 99.33333587646484, solving time (ms): 1062.0, median approximation score: 0.0]
[   51] EDF [score: 2753.285888671875, median singleton score: 17.580659866333008, visited nodes (%): 98.66667175292969, solving time (ms): 3.0, median approximation score: 0.6866072118282318]
[   51] BNT [score: 3967.36572265625, median singleton score: 22.474136352539062, visited nodes (%): 98.0, solving time (ms): 192.0, median approximation score: 1.0]
[   51] CTS [score: 4622.61083984375, median singleton score: 29.641324996948242, visited nodes (%): 97.33333587646484, solving time (ms): 109.0, median approximation score: 1.0]
[   51] ANT-e [score: 4172.89794921875, median singleton score: 23.47524070739746, visited nodes (%): 98.66667175292969, solving time (ms): 8044.0, median approximation score: 0.0]
[   52] EDF [score: 2724.61767578125, median singleton score: 16.88030433654785, visited nodes (%): 100.0, solving time (ms): 3.0, median approximation score: 0.637499988079071]
[   52] BNT [score: 4556.1884765625, median singleton score: 24.66427230834961, visited nodes (%): 100.0, solving time (ms): 192.0, median approximation score: 1.0]
[   52] CTS [score: 5884.4697265625, median singleton score: 37.53676986694336, visited nodes (%): 100.0, solving time (ms): 114.0, median approximation score: 1.0]
[   52] ANT-e [score: 4630.8447265625, median singleton score: 26.155981063842773, visited nodes (%): 100.0, solving time (ms): 7938.0, median approximation score: 0.0]
[   53] EDF [score: 2776.658935546875, median singleton score: 17.552961349487305, visited nodes (%): 99.33333587646484, solving time (ms): 3.0, median approximation score: 0.875]
[   53] BNT [score: 3538.333984375, median singleton score: 21.093841552734375, visited nodes (%): 99.33333587646484, solving time (ms): 179.0, median approximation score: 1.0]
[   53] CTS [score: 3974.464111328125, median singleton score: 25.4446964263916, visited nodes (%): 100.0, solving time (ms): 115.0, median approximation score: 1.0]
[   53] ANT-e [score: 3533.9267578125, median singleton score: 21.086727142333984, visited nodes (%): 99.33333587646484, solving time (ms): 618.0, median approximation score: 0.0]
[   54] EDF [score: 2934.5048828125, median singleton score: 17.786596298217773, visited nodes (%): 100.0, solving time (ms): 3.0, median approximation score: 0.8504465818405151]
[   54] BNT [score: 3933.873046875, median singleton score: 22.41465950012207, visited nodes (%): 100.0, solving time (ms): 205.0, median approximation score: 1.0]
[   54] CTS [score: 4421.8701171875, median singleton score: 28.341949462890625, visited nodes (%): 99.33333587646484, solving time (ms): 116.0, median approximation score: 1.0]
[   54] ANT-e [score: 3876.368408203125, median singleton score: 23.25435447692871, visited nodes (%): 100.0, solving time (ms): 8362.0, median approximation score: 0.0]
[   55] EDF [score: 2781.233642578125, median singleton score: 17.77301788330078, visited nodes (%): 100.0, solving time (ms): 3.0, median approximation score: 0.9999999403953552]
[   55] BNT [score: 3214.528564453125, median singleton score: 20.412418365478516, visited nodes (%): 100.0, solving time (ms): 213.0, median approximation score: 1.0]
[   55] CTS [score: 3349.83544921875, median singleton score: 20.971513748168945, visited nodes (%): 100.0, solving time (ms): 100.0, median approximation score: 1.0]
[   55] ANT-e [score: 3135.872802734375, median singleton score: 19.26526641845703, visited nodes (%): 99.33333587646484, solving time (ms): 2875.0, median approximation score: 0.0]
[   56] EDF [score: 2750.7333984375, median singleton score: 17.300071716308594, visited nodes (%): 99.33333587646484, solving time (ms): 3.0, median approximation score: 0.9000000357627869]
[   56] BNT [score: 3160.539794921875, median singleton score: 19.96162223815918, visited nodes (%): 99.33333587646484, solving time (ms): 202.0, median approximation score: 1.0]
[   56] CTS [score: 3313.77197265625, median singleton score: 21.37851333618164, visited nodes (%): 98.66667175292969, solving time (ms): 109.0, median approximation score: 1.0]
[   56] ANT-e [score: 3185.958251953125, median singleton score: 19.99477767944336, visited nodes (%): 98.66667175292969, solving time (ms): 2933.0, median approximation score: 0.0]
[   57] EDF [score: 3008.784423828125, median singleton score: 19.303136825561523, visited nodes (%): 100.0, solving time (ms): 3.0, median approximation score: 0.6490146517753601]
[   57] BNT [score: 4655.97509765625, median singleton score: 25.419145584106445, visited nodes (%): 98.66667175292969, solving time (ms): 196.0, median approximation score: 1.0]
[   57] CTS [score: 5572.00732421875, median singleton score: 38.499855041503906, visited nodes (%): 95.33332824707031, solving time (ms): 112.0, median approximation score: 1.0]
[   57] ANT-e [score: 4632.48046875, median singleton score: 25.01266860961914, visited nodes (%): 97.33333587646484, solving time (ms): 7844.0, median approximation score: 0.0]
[   58] EDF [score: 2930.872314453125, median singleton score: 18.014249801635742, visited nodes (%): 100.0, solving time (ms): 3.0, median approximation score: 0.6258741319179535]
[   58] BNT [score: 4802.01416015625, median singleton score: 25.2343807220459, visited nodes (%): 100.0, solving time (ms): 193.0, median approximation score: 1.0]
[   58] CTS [score: 5826.71337890625, median singleton score: 35.47516632080078, visited nodes (%): 100.0, solving time (ms): 112.0, median approximation score: 1.0]
[   58] ANT-e [score: 4868.9990234375, median singleton score: 26.959619522094727, visited nodes (%): 100.0, solving time (ms): 8166.0, median approximation score: 0.0]
[   59] EDF [score: 2944.019287109375, median singleton score: 18.29110336303711, visited nodes (%): 100.0, solving time (ms): 3.0, median approximation score: 0.672619104385376]
[   59] BNT [score: 4842.412109375, median singleton score: 25.932239532470703, visited nodes (%): 99.33333587646484, solving time (ms): 219.0, median approximation score: 1.0]
[   59] CTS [score: 5916.50244140625, median singleton score: 39.01780319213867, visited nodes (%): 98.0, solving time (ms): 108.0, median approximation score: 1.0]
[   59] ANT-e [score: 4874.18212890625, median singleton score: 27.293014526367188, visited nodes (%): 100.0, solving time (ms): 8524.0, median approximation score: 0.0]
[   60] EDF [score: 2862.690185546875, median singleton score: 17.939523696899414, visited nodes (%): 99.33333587646484, solving time (ms): 4.0, median approximation score: 0.575188010931015]
[   60] BNT [score: 4801.78076171875, median singleton score: 27.100849151611328, visited nodes (%): 99.33333587646484, solving time (ms): 198.0, median approximation score: 1.0]
[   60] CTS [score: 5821.46044921875, median singleton score: 39.12971115112305, visited nodes (%): 98.66667175292969, solving time (ms): 111.0, median approximation score: 1.0]
[   60] ANT-e [score: 4859.9365234375, median singleton score: 29.427108764648438, visited nodes (%): 98.66667175292969, solving time (ms): 8052.0, median approximation score: 0.0]
[   61] EDF [score: 2949.73388671875, median singleton score: 19.01495361328125, visited nodes (%): 100.0, solving time (ms): 4.0, median approximation score: 0.8000000417232513]
[   61] BNT [score: 3838.90869140625, median singleton score: 23.016448974609375, visited nodes (%): 99.33333587646484, solving time (ms): 193.0, median approximation score: 1.0]
[   61] CTS [score: 4292.84765625, median singleton score: 28.886550903320312, visited nodes (%): 99.33333587646484, solving time (ms): 113.0, median approximation score: 1.0]
[   61] ANT-e [score: 3883.16259765625, median singleton score: 24.102689743041992, visited nodes (%): 99.33333587646484, solving time (ms): 8175.0, median approximation score: 0.0]
[   62] EDF [score: 2993.3994140625, median singleton score: 18.17506217956543, visited nodes (%): 99.33333587646484, solving time (ms): 3.0, median approximation score: 0.825757622718811]
[   62] BNT [score: 3955.6162109375, median singleton score: 23.02117919921875, visited nodes (%): 100.0, solving time (ms): 184.0, median approximation score: 1.0]
[   62] CTS [score: 4615.7451171875, median singleton score: 29.478321075439453, visited nodes (%): 99.33333587646484, solving time (ms): 109.0, median approximation score: 1.0]
[   62] ANT-e [score: 3957.167236328125, median singleton score: 22.937116622924805, visited nodes (%): 99.33333587646484, solving time (ms): 7880.0, median approximation score: 0.0]
[   63] EDF [score: 3073.422607421875, median singleton score: 19.270570755004883, visited nodes (%): 98.66667175292969, solving time (ms): 3.0, median approximation score: 0.7472178339958191]
[   63] BNT [score: 4674.16796875, median singleton score: 27.043935775756836, visited nodes (%): 98.66667175292969, solving time (ms): 218.0, median approximation score: 1.0]
[   63] CTS [score: 5669.185546875, median singleton score: 37.21220779418945, visited nodes (%): 98.66667175292969, solving time (ms): 107.0, median approximation score: 1.0]
[   63] ANT-e [score: 4582.97705078125, median singleton score: 25.426538467407227, visited nodes (%): 98.0, solving time (ms): 635.0, median approximation score: 0.0]
[   64] EDF [score: 3107.651611328125, median singleton score: 19.01740264892578, visited nodes (%): 100.0, solving time (ms): 3.0, median approximation score: 0.8000000417232513]
[   64] BNT [score: 4319.58251953125, median singleton score: 24.692712783813477, visited nodes (%): 100.0, solving time (ms): 188.0, median approximation score: 1.0]
[   64] CTS [score: 4839.12109375, median singleton score: 30.90943145751953, visited nodes (%): 99.33333587646484, solving time (ms): 116.0, median approximation score: 1.0]
[   64] ANT-e [score: 4246.9423828125, median singleton score: 24.15868377685547, visited nodes (%): 99.33333587646484, solving time (ms): 7968.0, median approximation score: 0.0]
[   65] EDF [score: 3029.397705078125, median singleton score: 19.863994598388672, visited nodes (%): 100.0, solving time (ms): 4.0, median approximation score: 0.7698412239551544]
