Job name        : synthetic-uc_ndcs
Num hosts       : 1
Num cores       : 40
Num of tasks    : 1
Job Output Follows ...
===============================================================================

[Benchmark] fixed number of agents: 150
[Benchmark] node-to-agent ratios: [1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]
[Benchmark] algorithms: [EDF, BNT, CTS, ANT-e]
[Benchmark] replicates: 100
[Benchmark] problem classes: [UC_NDCS]
[Benchmark] session started

[    1] EDF [score: 4866.22216796875, median singleton score: 30.816852569580078, visited nodes (%): 98.66667175292969, solving time (ms): 76.0, median approximation score: 0.5662278831005096]
[   44] BNT [score: 7683.521484375, median singleton score: 47.495140075683594, visited nodes (%): 98.66667175292969, solving time (ms): 734.0, median approximation score: 1.1304347515106201]
[   44] CTS [score: 7848.27685546875, median singleton score: 51.2121696472168, visited nodes (%): 98.66667175292969, solving time (ms): 140.0, median approximation score: 1.1428570747375488]
[   44] ANT-e [score: 6729.80712890625, median singleton score: 41.19781494140625, visited nodes (%): 98.66667175292969, solving time (ms): 14918.0, median approximation score: 0.0]
[   45] EDF [score: 4522.451171875, median singleton score: 29.06696128845215, visited nodes (%): 99.33333587646484, solving time (ms): 30.0, median approximation score: 0.5000000298023224]
[   45] BNT [score: 9018.955078125, median singleton score: 53.01078796386719, visited nodes (%): 97.33333587646484, solving time (ms): 635.0, median approximation score: 1.045548677444458]
[   45] CTS [score: 11136.41796875, median singleton score: 74.21842956542969, visited nodes (%): 96.66666412353516, solving time (ms): 153.0, median approximation score: 1.1439518928527832]
[   45] ANT-e [score: 8817.50390625, median singleton score: 52.30228805541992, visited nodes (%): 98.66667175292969, solving time (ms): 14141.0, median approximation score: 0.0]
[   46] EDF [score: 4898.42822265625, median singleton score: 32.680850982666016, visited nodes (%): 99.33333587646484, solving time (ms): 33.0, median approximation score: 0.6639783382415771]
[   46] BNT [score: 17484.84765625, median singleton score: 68.95166015625, visited nodes (%): 98.66667175292969, solving time (ms): 853.0, median approximation score: 1.3944443464279175]
[   46] CTS [score: 22925.36328125, median singleton score: 99.86898803710938, visited nodes (%): 94.66666412353516, solving time (ms): 205.0, median approximation score: 1.947368323802948]
[   46] ANT-e [score: 9621.1201171875, median singleton score: 42.62181091308594, visited nodes (%): 98.0, solving time (ms): 7596.0, median approximation score: 0.0]
[   47] EDF [score: 4731.65869140625, median singleton score: 32.01179122924805, visited nodes (%): 97.33333587646484, solving time (ms): 32.0, median approximation score: 0.0]
[   47] BNT [score: 34125.640625, median singleton score: 172.82383728027344, visited nodes (%): 96.0, solving time (ms): 976.0, median approximation score: 0.0]
[   47] CTS [score: 0.0, median singleton score: 0.0, visited nodes (%): 0.0, solving time (ms): 2.0, median approximation score: 0.0]
[   47] ANT-e [score: 20406.671875, median singleton score: 94.06659698486328, visited nodes (%): 81.33333587646484, solving time (ms): 12132.0, median approximation score: 0.0]
[   48] EDF [score: 4770.03662109375, median singleton score: 29.74575424194336, visited nodes (%): 100.0, solving time (ms): 34.0, median approximation score: 0.9330355525016785]
[   48] BNT [score: 7564.81982421875, median singleton score: 43.47492980957031, visited nodes (%): 99.33333587646484, solving time (ms): 694.0, median approximation score: 1.2253969311714172]
[   48] CTS [score: 8930.7646484375, median singleton score: 46.76787567138672, visited nodes (%): 98.0, solving time (ms): 120.0, median approximation score: 1.3913042545318604]
[   48] ANT-e [score: 6265.73291015625, median singleton score: 35.44690704345703, visited nodes (%): 100.0, solving time (ms): 14265.0, median approximation score: 0.0]
[   49] EDF [score: 5013.64208984375, median singleton score: 31.385601043701172, visited nodes (%): 100.0, solving time (ms): 34.0, median approximation score: 0.5617377460002899]
[   49] BNT [score: 8469.90234375, median singleton score: 51.83222579956055, visited nodes (%): 99.33333587646484, solving time (ms): 772.0, median approximation score: 1.0361289381980896]
[   49] CTS [score: 10821.7734375, median singleton score: 68.46871185302734, visited nodes (%): 98.66667175292969, solving time (ms): 142.0, median approximation score: 1.15625]
[   49] ANT-e [score: 8558.818359375, median singleton score: 49.35907745361328, visited nodes (%): 98.66667175292969, solving time (ms): 7814.0, median approximation score: 0.0]
[   50] EDF [score: 5459.490234375, median singleton score: 35.42107391357422, visited nodes (%): 99.33333587646484, solving time (ms): 33.0, median approximation score: 0.482720211148262]
[   50] BNT [score: 11889.705078125, median singleton score: 69.54974365234375, visited nodes (%): 98.66667175292969, solving time (ms): 825.0, median approximation score: 1.0611671209335327]
[   50] CTS [score: 14744.0029296875, median singleton score: 95.03694915771484, visited nodes (%): 96.66666412353516, solving time (ms): 186.0, median approximation score: 1.1126787066459656]
[   50] ANT-e [score: 10515.01953125, median singleton score: 65.03030395507812, visited nodes (%): 94.66666412353516, solving time (ms): 15297.0, median approximation score: 0.0]
[   51] EDF [score: 5334.3212890625, median singleton score: 33.96503829956055, visited nodes (%): 99.33333587646484, solving time (ms): 34.0, median approximation score: 0.3361581861972809]
[   51] BNT [score: 13700.1572265625, median singleton score: 74.40239715576172, visited nodes (%): 94.0, solving time (ms): 987.0, median approximation score: 1.0593175292015076]
[   51] CTS [score: 21031.37890625, median singleton score: 154.67189025878906, visited nodes (%): 88.66666412353516, solving time (ms): 200.0, median approximation score: 1.127127230167389]
[   51] ANT-e [score: 12915.6953125, median singleton score: 59.99870681762695, visited nodes (%): 91.33333587646484, solving time (ms): 15970.0, median approximation score: 0.0]
[   52] EDF [score: 4949.337890625, median singleton score: 30.661439895629883, visited nodes (%): 100.0, solving time (ms): 34.0, median approximation score: 0.4343724250793457]
[   52] BNT [score: 10623.720703125, median singleton score: 57.263206481933594, visited nodes (%): 100.0, solving time (ms): 763.0, median approximation score: 1.0803800821304321]
[   52] CTS [score: 12671.609375, median singleton score: 79.7838134765625, visited nodes (%): 98.0, solving time (ms): 154.0, median approximation score: 1.1093817949295044]
[   52] ANT-e [score: 9889.0419921875, median singleton score: 58.45814895629883, visited nodes (%): 98.0, solving time (ms): 14259.0, median approximation score: 0.0]
[   53] EDF [score: 5202.75439453125, median singleton score: 32.3449592590332, visited nodes (%): 100.0, solving time (ms): 35.0, median approximation score: 0.07351884990930557]
[   53] BNT [score: 28770.4140625, median singleton score: 119.39498138427734, visited nodes (%): 98.66667175292969, solving time (ms): 989.0, median approximation score: 0.888909637928009]
[   53] CTS [score: 18860.94921875, median singleton score: 346.75811767578125, visited nodes (%): 32.0, solving time (ms): 470.0, median approximation score: 0.0]
[   53] ANT-e [score: 12474.1396484375, median singleton score: 37.81610107421875, visited nodes (%): 62.0, solving time (ms): 13765.0, median approximation score: 0.0]
[   54] EDF [score: 5479.84619140625, median singleton score: 34.46647644042969, visited nodes (%): 100.0, solving time (ms): 34.0, median approximation score: 0.6480158865451813]
[   54] BNT [score: 12092.220703125, median singleton score: 64.04498291015625, visited nodes (%): 100.0, solving time (ms): 817.0, median approximation score: 1.2294197082519531]
[   54] CTS [score: 17838.369140625, median singleton score: 104.41586303710938, visited nodes (%): 98.0, solving time (ms): 151.0, median approximation score: 2.19024395942688]
[   54] ANT-e [score: 8767.2275390625, median singleton score: 49.8483772277832, visited nodes (%): 97.33333587646484, solving time (ms): 13999.0, median approximation score: 0.0]
[   55] EDF [score: 5636.583984375, median singleton score: 36.80054473876953, visited nodes (%): 100.0, solving time (ms): 37.0, median approximation score: 0.0]
[   55] BNT [score: 36979.546875, median singleton score: 257.00347900390625, visited nodes (%): 94.0, solving time (ms): 969.0, median approximation score: 0.0]
[   55] CTS [score: 3990.86669921875, median singleton score: 543.4440307617188, visited nodes (%): 5.333333492279053, solving time (ms): 532.0, median approximation score: 0.0]
[   55] ANT-e [score: 3424.77099609375, median singleton score: 32.4319953918457, visited nodes (%): 30.666667938232422, solving time (ms): 12555.0, median approximation score: 0.0]
[   56] EDF [score: 4690.15673828125, median singleton score: 29.158782958984375, visited nodes (%): 100.0, solving time (ms): 34.0, median approximation score: 0.3683534264564514]
[   56] BNT [score: 11466.8193359375, median singleton score: 65.9124526977539, visited nodes (%): 100.0, solving time (ms): 808.0, median approximation score: 1.0308349132537842]
[   56] CTS [score: 16122.8232421875, median singleton score: 105.5806655883789, visited nodes (%): 98.0, solving time (ms): 154.0, median approximation score: 1.1542582511901855]
[   56] ANT-e [score: 11572.13671875, median singleton score: 72.95645141601562, visited nodes (%): 97.33333587646484, solving time (ms): 13973.0, median approximation score: 0.0]
[   57] EDF [score: 4832.8720703125, median singleton score: 30.66924285888672, visited nodes (%): 100.0, solving time (ms): 32.0, median approximation score: 1.155870497226715]
[   57] BNT [score: 5534.4638671875, median singleton score: 33.451988220214844, visited nodes (%): 100.0, solving time (ms): 650.0, median approximation score: 1.29411780834198]
[   57] CTS [score: 5791.97021484375, median singleton score: 33.039249420166016, visited nodes (%): 100.0, solving time (ms): 127.0, median approximation score: 1.4491668343544006]
[   57] ANT-e [score: 4496.13037109375, median singleton score: 29.07187271118164, visited nodes (%): 100.0, solving time (ms): 14665.0, median approximation score: 0.0]
[   58] EDF [score: 5305.20263671875, median singleton score: 33.8817024230957, visited nodes (%): 99.33333587646484, solving time (ms): 34.0, median approximation score: 0.851648360490799]
[   58] BNT [score: 7333.205078125, median singleton score: 45.786865234375, visited nodes (%): 99.33333587646484, solving time (ms): 677.0, median approximation score: 1.0557274222373962]
[   58] CTS [score: 8312.6357421875, median singleton score: 54.18479537963867, visited nodes (%): 98.66667175292969, solving time (ms): 138.0, median approximation score: 1.160028338432312]
[   58] ANT-e [score: 6801.60205078125, median singleton score: 40.40847396850586, visited nodes (%): 98.0, solving time (ms): 14666.0, median approximation score: 0.0]
[   59] EDF [score: 5240.568359375, median singleton score: 33.040916442871094, visited nodes (%): 100.0, solving time (ms): 34.0, median approximation score: 0.23616479337215424]
[   59] BNT [score: 16512.39453125, median singleton score: 89.96124267578125, visited nodes (%): 98.66667175292969, solving time (ms): 872.0, median approximation score: 1.0]
[   59] CTS [score: 23244.396484375, median singleton score: 158.2493438720703, visited nodes (%): 90.66667175292969, solving time (ms): 195.0, median approximation score: 1.0646873712539673]
[   59] ANT-e [score: 18044.8125, median singleton score: 117.43562316894531, visited nodes (%): 94.0, solving time (ms): 14826.0, median approximation score: 0.0]
[   60] EDF [score: 4707.82666015625, median singleton score: 30.589200973510742, visited nodes (%): 98.66667175292969, solving time (ms): 34.0, median approximation score: 0.37176084518432617]
[   60] BNT [score: 11156.0693359375, median singleton score: 59.636863708496094, visited nodes (%): 98.0, solving time (ms): 699.0, median approximation score: 1.0488094687461853]
[   60] CTS [score: 15157.8310546875, median singleton score: 99.75035095214844, visited nodes (%): 95.33332824707031, solving time (ms): 181.0, median approximation score: 1.140735685825348]
[   60] ANT-e [score: 10512.53125, median singleton score: 61.5557861328125, visited nodes (%): 94.66666412353516, solving time (ms): 609.0, median approximation score: 0.0]
[   61] EDF [score: 4558.6279296875, median singleton score: 29.777835845947266, visited nodes (%): 100.0, solving time (ms): 32.0, median approximation score: 0.396329402923584]
[   61] BNT [score: 12178.4580078125, median singleton score: 75.52374267578125, visited nodes (%): 99.33333587646484, solving time (ms): 653.0, median approximation score: 1.0801281332969666]
[   61] CTS [score: 14429.3515625, median singleton score: 94.21482849121094, visited nodes (%): 96.66666412353516, solving time (ms): 132.0, median approximation score: 1.1372550129890442]
[   61] ANT-e [score: 10877.4091796875, median singleton score: 66.0832748413086, visited nodes (%): 98.0, solving time (ms): 12815.0, median approximation score: 0.0]
[   62] EDF [score: 5957.19775390625, median singleton score: 35.05742263793945, visited nodes (%): 99.33333587646484, solving time (ms): 34.0, median approximation score: 0.694827526807785]
[   62] BNT [score: 11889.30859375, median singleton score: 71.51483154296875, visited nodes (%): 98.0, solving time (ms): 823.0, median approximation score: 1.2612085938453674]
[   62] CTS [score: 11219.7373046875, median singleton score: 76.54413604736328, visited nodes (%): 96.0, solving time (ms): 138.0, median approximation score: 1.1017242074012756]
