Job name        : med-synthetic-uc_agent-based
Num hosts       : 1
Num cores       : 40
Num of tasks    : 1
Job Output Follows ...
===============================================================================

[Benchmark] fixed number of agents: 15
[Benchmark] node-to-agent ratios: [1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]
[Benchmark] algorithms: [EDF, BNT, CTS, ANT-e]
[Benchmark] replicates: 100
[Benchmark] problem classes: [UC_AGENT_BASED]
[Benchmark] session started

[    1] EDF [score: 304.5690002441406, median singleton score: 17.566539764404297, visited nodes (%): 100.0, solving time (ms): 15.0, median approximation score: 1.0]
[   46] EDF [score: 694.0555419921875, median singleton score: 42.68085479736328, visited nodes (%): 100.0, solving time (ms): 1.0, median approximation score: 1.0]
[   46] BNT [score: 1215.0550537109375, median singleton score: 33.501522064208984, visited nodes (%): 100.0, solving time (ms): 2.0, median approximation score: 1.0]
[   46] CTS [score: 719.89208984375, median singleton score: 36.13764190673828, visited nodes (%): 100.0, solving time (ms): 6.0, median approximation score: 0.9642857313156128]
[   46] ANT-e [score: 1984.880615234375, median singleton score: 151.99423217773438, visited nodes (%): 80.0, solving time (ms): 2.0, median approximation score: 0.0]
[   47] EDF [score: 339.265380859375, median singleton score: 17.027658462524414, visited nodes (%): 100.0, solving time (ms): 0.0, median approximation score: 1.0]
[   47] BNT [score: 392.54052734375, median singleton score: 13.817597389221191, visited nodes (%): 100.0, solving time (ms): 1.0, median approximation score: 0.9523809552192688]
[   47] CTS [score: 704.0697631835938, median singleton score: 21.187875747680664, visited nodes (%): 93.33333587646484, solving time (ms): 6.0, median approximation score: 1.076923131942749]
[   47] ANT-e [score: 450.77093505859375, median singleton score: 21.60529327392578, visited nodes (%): 100.0, solving time (ms): 30.0, median approximation score: 0.0]
[   48] EDF [score: 542.8050537109375, median singleton score: 11.280635833740234, visited nodes (%): 100.0, solving time (ms): 0.0, median approximation score: 0.6969694495201111]
[   48] BNT [score: 379.146240234375, median singleton score: 5.499862194061279, visited nodes (%): 100.0, solving time (ms): 1.0, median approximation score: 0.10714283585548401]
[   48] CTS [score: 323.9510498046875, median singleton score: 11.750808715820312, visited nodes (%): 100.0, solving time (ms): 6.0, median approximation score: 0.19999998807907104]
[   48] ANT-e [score: 1000.8325805664062, median singleton score: 57.541786193847656, visited nodes (%): 100.0, solving time (ms): 312.0, median approximation score: 0.0]
[   49] EDF [score: 354.837890625, median singleton score: 16.226654052734375, visited nodes (%): 100.0, solving time (ms): 0.0, median approximation score: 0.24999995529651642]
[   49] BNT [score: 365.8065185546875, median singleton score: 14.290840148925781, visited nodes (%): 100.0, solving time (ms): 1.0, median approximation score: 0.26315775513648987]
[   49] CTS [score: 290.59637451171875, median singleton score: 16.522281646728516, visited nodes (%): 100.0, solving time (ms): 5.0, median approximation score: 0.25]
[   49] ANT-e [score: 776.023681640625, median singleton score: 50.28842544555664, visited nodes (%): 100.0, solving time (ms): 340.0, median approximation score: 0.0]
[   50] EDF [score: 232.2422637939453, median singleton score: 11.318577766418457, visited nodes (%): 100.0, solving time (ms): 0.0, median approximation score: 1.0]
[   50] BNT [score: 289.1118469238281, median singleton score: 13.504250526428223, visited nodes (%): 100.0, solving time (ms): 1.0, median approximation score: 1.0]
[   50] CTS [score: 730.3344116210938, median singleton score: 25.593894958496094, visited nodes (%): 100.0, solving time (ms): 7.0, median approximation score: 1.9166672229766846]
[   50] ANT-e [score: 530.7652587890625, median singleton score: 35.54707717895508, visited nodes (%): 100.0, solving time (ms): 314.0, median approximation score: 0.0]
[   51] EDF [score: 615.8667602539062, median singleton score: 29.629804611206055, visited nodes (%): 100.0, solving time (ms): 1.0, median approximation score: 1.0]
[   51] BNT [score: 818.4884643554688, median singleton score: 35.18029022216797, visited nodes (%): 100.0, solving time (ms): 2.0, median approximation score: 1.0]
[   51] CTS [score: 1361.7745361328125, median singleton score: 43.664974212646484, visited nodes (%): 100.0, solving time (ms): 8.0, median approximation score: 0.9666666984558105]
[   51] ANT-e [score: 769.6961669921875, median singleton score: 49.1976203918457, visited nodes (%): 93.33333587646484, solving time (ms): 64.0, median approximation score: 0.0]
[   52] EDF [score: 258.12646484375, median singleton score: 15.372243881225586, visited nodes (%): 100.0, solving time (ms): 0.0, median approximation score: 1.0]
[   52] BNT [score: 607.526123046875, median singleton score: 21.274375915527344, visited nodes (%): 100.0, solving time (ms): 2.0, median approximation score: 1.0]
[   52] CTS [score: 1018.6842041015625, median singleton score: 23.105484008789062, visited nodes (%): 100.0, solving time (ms): 8.0, median approximation score: 1.0]
[   52] ANT-e [score: 305.40264892578125, median singleton score: 20.39160919189453, visited nodes (%): 100.0, solving time (ms): 519.0, median approximation score: 0.0]
[   53] EDF [score: 99.978271484375, median singleton score: 11.469609260559082, visited nodes (%): 53.333335876464844, solving time (ms): 0.0, median approximation score: 0.0]
[   53] BNT [score: 164.60887145996094, median singleton score: 17.219440460205078, visited nodes (%): 53.333335876464844, solving time (ms): 1.0, median approximation score: 0.0]
[   53] CTS [score: 765.5849609375, median singleton score: 20.795618057250977, visited nodes (%): 86.66666412353516, solving time (ms): 7.0, median approximation score: 0.0]
[   53] ANT-e [score: 141.51092529296875, median singleton score: 11.272903442382812, visited nodes (%): 40.0, solving time (ms): 256.0, median approximation score: 0.0]
[   54] EDF [score: 163.30303955078125, median singleton score: 8.593263626098633, visited nodes (%): 100.0, solving time (ms): 0.0, median approximation score: 1.0]
[   54] BNT [score: 364.4821472167969, median singleton score: 25.26015281677246, visited nodes (%): 100.0, solving time (ms): 1.0, median approximation score: 3.0]
[   54] CTS [score: 462.64227294921875, median singleton score: 18.40859031677246, visited nodes (%): 100.0, solving time (ms): 9.0, median approximation score: 3.363638162612915]
[   54] ANT-e [score: 165.3864288330078, median singleton score: 10.363558769226074, visited nodes (%): 100.0, solving time (ms): 320.0, median approximation score: 0.0]
[   55] EDF [score: 288.8546447753906, median singleton score: 19.390098571777344, visited nodes (%): 100.0, solving time (ms): 0.0, median approximation score: 1.0]
[   55] BNT [score: 544.049560546875, median singleton score: 23.788049697875977, visited nodes (%): 100.0, solving time (ms): 2.0, median approximation score: 1.0]
[   55] CTS [score: 278.41925048828125, median singleton score: 20.742416381835938, visited nodes (%): 100.0, solving time (ms): 6.0, median approximation score: 1.0588234663009644]
[   55] ANT-e [score: 278.839599609375, median singleton score: 19.747934341430664, visited nodes (%): 100.0, solving time (ms): 9.0, median approximation score: 0.0]
[   56] EDF [score: 384.84014892578125, median singleton score: 22.726041793823242, visited nodes (%): 100.0, solving time (ms): 0.0, median approximation score: 1.0]
[   56] BNT [score: 446.13836669921875, median singleton score: 24.241111755371094, visited nodes (%): 100.0, solving time (ms): 2.0, median approximation score: 1.1818182468414307]
[   56] CTS [score: 653.9405517578125, median singleton score: 33.15403366088867, visited nodes (%): 100.0, solving time (ms): 6.0, median approximation score: 1.2222222089767456]
[   56] ANT-e [score: 412.7690734863281, median singleton score: 23.588953018188477, visited nodes (%): 100.0, solving time (ms): 440.0, median approximation score: 0.0]
[   57] EDF [score: 304.458984375, median singleton score: 15.532670974731445, visited nodes (%): 100.0, solving time (ms): 0.0, median approximation score: 1.0]
[   57] BNT [score: 672.5988159179688, median singleton score: 8.323026657104492, visited nodes (%): 100.0, solving time (ms): 1.0, median approximation score: 0.7272727489471436]
[   57] CTS [score: 896.1532592773438, median singleton score: 14.342778205871582, visited nodes (%): 100.0, solving time (ms): 7.0, median approximation score: 1.0]
[   57] ANT-e [score: 2057.455810546875, median singleton score: 205.30575561523438, visited nodes (%): 60.000003814697266, solving time (ms): 1.0, median approximation score: 0.0]
[   58] EDF [score: 46.10784149169922, median singleton score: 9.530658721923828, visited nodes (%): 26.666667938232422, solving time (ms): 0.0, median approximation score: 0.0]
[   58] BNT [score: 49.7834358215332, median singleton score: 12.559141159057617, visited nodes (%): 26.666667938232422, solving time (ms): 0.0, median approximation score: 0.0]
[   58] CTS [score: 355.8314208984375, median singleton score: 13.991333961486816, visited nodes (%): 93.33333587646484, solving time (ms): 6.0, median approximation score: 0.0]
[   58] ANT-e [score: 83.34154510498047, median singleton score: 20.158288955688477, visited nodes (%): 26.666667938232422, solving time (ms): 337.0, median approximation score: 0.0]
[   59] EDF [score: 186.1849365234375, median singleton score: 8.684025764465332, visited nodes (%): 100.0, solving time (ms): 0.0, median approximation score: 1.1428571939468384]
[   59] BNT [score: 301.93218994140625, median singleton score: 13.092750549316406, visited nodes (%): 100.0, solving time (ms): 1.0, median approximation score: 2.142857074737549]
[   59] CTS [score: 359.2507629394531, median singleton score: 16.41028594970703, visited nodes (%): 100.0, solving time (ms): 4.0, median approximation score: 2.5]
[   59] ANT-e [score: 308.8830871582031, median singleton score: 14.430357933044434, visited nodes (%): 100.0, solving time (ms): 329.0, median approximation score: 0.0]
[   60] EDF [score: 233.6439208984375, median singleton score: 12.054551124572754, visited nodes (%): 100.0, solving time (ms): 0.0, median approximation score: 1.0]
[   60] BNT [score: 278.0433654785156, median singleton score: 13.853429794311523, visited nodes (%): 100.0, solving time (ms): 2.0, median approximation score: 1.0]
[   60] CTS [score: 531.783203125, median singleton score: 13.393945693969727, visited nodes (%): 100.0, solving time (ms): 5.0, median approximation score: 0.800000011920929]
[   60] ANT-e [score: 264.9835205078125, median singleton score: 16.05980682373047, visited nodes (%): 100.0, solving time (ms): 311.0, median approximation score: 0.0]
[   61] EDF [score: 207.95611572265625, median singleton score: 16.152294158935547, visited nodes (%): 100.0, solving time (ms): 0.0, median approximation score: 1.0]
[   61] BNT [score: 205.97268676757812, median singleton score: 11.635952949523926, visited nodes (%): 100.0, solving time (ms): 1.0, median approximation score: 0.6249999403953552]
[   61] CTS [score: 265.6617126464844, median singleton score: 15.242259979248047, visited nodes (%): 100.0, solving time (ms): 6.0, median approximation score: 0.9230769276618958]
[   61] ANT-e [score: 268.87677001953125, median singleton score: 18.29071044921875, visited nodes (%): 100.0, solving time (ms): 394.0, median approximation score: 0.0]
[   62] EDF [score: 784.847412109375, median singleton score: 35.759246826171875, visited nodes (%): 100.0, solving time (ms): 1.0, median approximation score: 0.75]
[   62] BNT [score: 1116.2880859375, median singleton score: 45.085121154785156, visited nodes (%): 100.0, solving time (ms): 2.0, median approximation score: 0.6666671633720398]
[   62] CTS [score: 784.5267333984375, median singleton score: 35.20594787597656, visited nodes (%): 86.66666412353516, solving time (ms): 8.0, median approximation score: 0.373494029045105]
[   62] ANT-e [score: 2230.321044921875, median singleton score: 193.57684326171875, visited nodes (%): 73.33333587646484, solving time (ms): 1.0, median approximation score: 0.0]
[   63] EDF [score: 541.5087890625, median singleton score: 13.91763687133789, visited nodes (%): 100.0, solving time (ms): 0.0, median approximation score: 0.08383244276046753]
[   63] BNT [score: 555.2660522460938, median singleton score: 12.21944522857666, visited nodes (%): 100.0, solving time (ms): 1.0, median approximation score: 0.08333326876163483]
[   63] CTS [score: 569.8976440429688, median singleton score: 16.204193115234375, visited nodes (%): 93.33333587646484, solving time (ms): 7.0, median approximation score: 0.08536577969789505]
[   63] ANT-e [score: 1900.7496337890625, median singleton score: 134.91163635253906, visited nodes (%): 86.66666412353516, solving time (ms): 1.0, median approximation score: 0.0]
[   64] EDF [score: 163.76840209960938, median singleton score: 9.248019218444824, visited nodes (%): 100.0, solving time (ms): 0.0, median approximation score: 1.0]
[   64] BNT [score: 266.298828125, median singleton score: 14.218428611755371, visited nodes (%): 100.0, solving time (ms): 1.0, median approximation score: 1.25]
[   64] CTS [score: 537.9848022460938, median singleton score: 12.638603210449219, visited nodes (%): 100.0, solving time (ms): 7.0, median approximation score: 1.1428571939468384]
[   64] ANT-e [score: 211.78306579589844, median singleton score: 13.358250617980957, visited nodes (%): 100.0, solving time (ms): 426.0, median approximation score: 0.0]
[   65] EDF [score: 219.3331756591797, median singleton score: 9.103500366210938, visited nodes (%): 100.0, solving time (ms): 0.0, median approximation score: 1.666666865348816]
[   65] BNT [score: 432.6978454589844, median singleton score: 12.895617485046387, visited nodes (%): 100.0, solving time (ms): 1.0, median approximation score: 2.000000238418579]
[   65] CTS [score: 619.0320434570312, median singleton score: 17.06859588623047, visited nodes (%): 100.0, solving time (ms): 4.0, median approximation score: 3.499999761581421]
